analysis_type,roi_index,roi_label,comparison,coefficient,p_value,p_value_fdr,p_value_bonferroni,p_value_used,cohens_d,active_mean,active_std,sham_mean,sham_std,mean_difference,t_statistic,active_change_mean,active_change_std,sham_change_mean,sham_change_std,change_difference,p_value_active_vs_zero,p_value_sham_vs_zero,effect_size_category,active_change_direction,sham_change_direction
standard,867,Middle parts of postcentral gyrus and precentral gyrus RH,baseline,drift_0,0.0049345569961385515,1.0,1.0,0.0049345569961385515,-1.073039488306132,-0.04822584599436024,0.020049472434719242,-0.029767523824505673,0.013777868172230036,-0.01845832216985457,-3.035013994648836,,,,,,,,large,N/A,N/A
standard,134,Inferior frontal gyrus anterior RH,recovery,drift_1,0.0049817170543574015,1.0,1.0,0.0049817170543574015,1.0717082941816687,0.005626714393273194,0.011836483373102984,-0.0045465954035570815,0.006333796918483772,0.010173309796830276,3.031248809078901,,,,,,,,large,N/A,N/A
standard,855,Superior frontal sulcus anterior LH,stimulation,drift_0,0.005080144479289282,1.0,1.0,0.005080144479289282,1.0689680849737986,-0.037099959572197694,0.011798530533590782,-0.05250507051999118,0.016618060797758336,0.01540511094779349,3.023498327027882,,,,,,,,large,N/A,N/A
standard,840,Posterior orbital gyrus RH,stimulation,drift_1,0.00518816922558875,1.0,1.0,0.00518816922558875,1.0660180889860578,0.011911384557804081,0.013917128578245994,-0.001371932040024572,0.010809760386235564,0.013283316597828653,3.015154478358263,,,,,,,,large,N/A,N/A
standard,118,Lateral ventricles anterior,baseline,drift_1,0.005411844682680796,1.0,1.0,0.005411844682680796,-1.0600906888987445,-0.006094869293218156,0.011940455059210256,0.006145161186757669,0.01113802034110601,-0.012240030479975825,-2.9983892591720838,,,,,,,,large,N/A,N/A
standard,613,Superior temporal gyrus anterior medial,baseline,drift_1,0.00557818944491835,0.9520109985993984,1.0,0.00557818944491835,1.0558312763234077,0.005976757299630332,0.010422979104289175,-0.005387284402752113,0.011092841484108079,0.011364041702382446,2.9863418211085158,,,,,,,,large,N/A,N/A
standard,430,Paracentral lobule inferior LH,baseline,drift_0,0.005651714140952584,0.964559213389241,1.0,0.005651714140952584,-1.0539868361157694,-0.053031448894144254,0.017284279806132063,-0.037172802564105954,0.012411224064033301,-0.0158586463300383,-2.9811249563952598,,,,,,,,large,N/A,N/A
standard,533,Superior longitudinal fasciculus I anterior LH,baseline,diffusion,0.005898645079582472,1.0,1.0,0.005898645079582472,-1.0479544217607417,0.10481130159331326,0.02547206180001011,0.13464623936925474,0.03118045209231426,-0.029834937775941484,-2.9640627120057914,,,,,,,,large,N/A,N/A
standard,520,Cuneus superior LH,recovery,drift_1,0.006010380329906897,1.0,1.0,0.006010380329906897,-1.0453029503635287,-0.0031542500563504676,0.00993578301043138,0.006857085337822961,0.009205175912441434,-0.01001133539417343,-2.956563218385425,,,,,,,,large,N/A,N/A
standard,59,Calcarine sulcus posterior LH,recovery,drift_0,0.006115499620678978,1.0,1.0,0.006115499620678978,1.0428507051489841,-0.035348467776379025,0.015026738106973242,-0.05071984991075851,0.014447107944052918,0.015371382134379483,2.949627221504078,,,,,,,,large,N/A,N/A
standard,867,Middle parts of postcentral gyrus and precentral gyrus RH,stimulation,drift_1,0.006148659161977183,1.0,1.0,0.006148659161977183,-1.042085418987579,-0.0057326368253887375,0.012242343756523999,0.006890369084405538,0.011982697089645866,-0.012623005909794274,-2.947462665366967,,,,,,,,large,N/A,N/A
standard,445,Angular gyrus postero-superior RH,stimulation,drift_0,0.00622557140879308,1.0,1.0,0.00622557140879308,1.0403252832397984,-0.03579911225662073,0.010220515486202664,-0.04770230279588827,0.012544739658220672,0.011903190539267534,2.9424842496747092,,,,,,,,large,N/A,N/A
standard,915,Pars opercularis inferior LH,stimulation,drift_1,0.006618273849958073,1.0,1.0,0.006618273849958073,-1.0316467364145308,-0.005988282077616662,0.009668134448470991,0.0035202474312694687,0.008742293258585734,-0.009508529508886131,-2.917937612430742,,,,,,,,large,N/A,N/A
standard,299,Cerebellum Crus II,stimulation,drift_1,0.007045733516986807,1.0,1.0,0.007045733516986807,1.0227361786144742,0.015982221675977466,0.013301986620584585,-0.0016419571732214436,0.020419770284121463,0.01762417884919891,2.892734749052443,,,,,,,,large,N/A,N/A
standard,169,Cerebellum VI,recovery,drift_0,0.007060781359551446,1.0,1.0,0.007060781359551446,-1.0224318811790434,-0.05252239900372992,0.011635063032464284,-0.039808240895267896,0.013186900602228498,-0.01271415810846202,-2.89187406593208,,,,,,,,large,N/A,N/A
standard,433,Parieto-occipital sulcus mid-superior,recovery,drift_1,0.007214579850118138,1.0,1.0,0.007214579850118138,-1.0193563488390098,-0.003244785177655983,0.006504387196248087,0.003596878620611794,0.0069128931969435845,-0.006841663798267777,-2.883175146838495,,,,,,,,large,N/A,N/A
standard,300,Superior frontal gyrus middle,stimulation,drift_0,0.007359750772444881,1.0,1.0,0.007359750772444881,-1.0165095095511463,-0.05332045481268283,0.01789977193050513,-0.0375367808810545,0.0127198204890622,-0.015783673931628328,-2.8751230693769085,,,,,,,,large,N/A,N/A
standard,259,Angular gyrus superior anterior LH,stimulation,drift_0,0.007397400738912448,1.0,1.0,0.007397400738912448,1.01577982444431,-0.03173456872303344,0.011724500221080111,-0.045139363447833036,0.014520132343648129,0.013404794724799593,2.8730592082282094,,,,,,,,large,N/A,N/A
standard,379,Occipital pole superior,stimulation,drift_0,0.007985437373102765,1.0,1.0,0.007985437373102765,-1.0048152520012088,-0.04554522575750844,0.012220582538348181,-0.033636277697565664,0.011471329474825782,-0.011908948059942775,-2.8420467141188976,,,,,,,,large,N/A,N/A
standard,8,Parahippocampal gyrus anterior,recovery,diffusion,0.008147913310735066,1.0,1.0,0.008147913310735066,1.0019196647887056,0.12439933574701788,0.040781812729445095,0.09276779089120288,0.01817394175498072,0.031631544855815,2.8338567567049853,,,,,,,,large,N/A,N/A
standard,50,Lateral fissure superior RH,baseline,drift_0,0.00817057574050992,1.0,1.0,0.00817057574050992,1.00152010366928,-0.03938331841144156,0.014136981253143641,-0.05323724679907724,0.013521984251943231,0.013853928387635675,2.832726627196808,,,,,,,,large,N/A,N/A
standard,524,Intermediate primus of Jensen posterior RH,baseline,drift_1,0.008239667743315741,1.0,1.0,0.008239667743315741,-1.0003083388292975,-0.0029072900895117373,0.005590979575353602,0.003331633747826806,0.006822118699203888,-0.0062389238373385435,-2.8292992386545874,,,,,,,,large,N/A,N/A
standard,830,Middle frontal gyrus postero-superior LH,stimulation,drift_1,0.008343292716665906,1.0,1.0,0.008343292716665906,0.9985086986482729,0.004956548945297638,0.007353134537181578,-0.0036605714388259435,0.009740886902406517,0.00861712038412358,2.824209087551794,,,,,,,,large,N/A,N/A
standard,710,Dorsal visual stream RH,baseline,diffusion,0.008534592674927413,1.0,1.0,0.008534592674927413,0.9952408854710942,0.13186504132435412,0.037465087974173354,0.09707111959997988,0.032261627169576264,0.03479392172437423,2.81496631612286,,,,,,,,large,N/A,N/A
standard,217,Pars triangularis RH,recovery,drift_0,0.008663538882372292,1.0,1.0,0.008663538882372292,-0.9930767859764098,-0.04670510242784866,0.012237600381604418,-0.0355274482544449,0.010179255972117,-0.011177654173403759,-2.808845318411444,,,,,,,,large,N/A,N/A
standard,278,Supramarginal gyrus antero-inferior LH,baseline,drift_1,0.008691737005141574,1.0,1.0,0.008691737005141574,0.9926075684679526,0.005803788817378244,0.012567629738772072,-0.004881443857045375,0.008591681204605104,0.010685232674423619,2.8075181708831183,,,,,,,,large,N/A,N/A
standard,516,Superior frontal gyrus posterior medial RH,recovery,diffusion,0.008949421487427953,1.0,1.0,0.008949421487427953,0.9883846490272304,0.12390789686065835,0.04370984877351023,0.08757752341799913,0.02813628718226549,0.03633037344265923,2.7955739509913617,,,,,,,,large,N/A,N/A
standard,238,Anterior insula anterior RH,baseline,drift_0,0.010027854647340344,1.0,1.0,0.010027854647340344,-0.971864987177217,-0.05294133400004213,0.016295131219936483,-0.04015385548915827,0.008984277561007406,-0.012787478510883861,-2.748849291323149,,,,,,,,large,N/A,N/A
standard,92,Posterior corona radiata RH,baseline,diffusion,0.010055749031887731,1.0,1.0,0.010055749031887731,-0.9714601624522716,0.10924572154275482,0.027640361218326682,0.13438267995415665,0.023980974622600734,-0.02513695841140183,-2.7477042740903452,,,,,,,,large,N/A,N/A
standard,1018,Superior temporal gyrus anterior RH,recovery,diffusion,0.010170573280277503,1.0,1.0,0.010170573280277503,-0.9698047269574753,0.06432905802609351,0.02662311596278321,0.09346976899327401,0.03312063708819307,-0.029140710967180503,-2.7430219954335957,,,,,,,,large,N/A,N/A
standard,395,Superior frontal gyrus anterior medial,recovery,diffusion,0.0105800877158184,1.0,1.0,0.0105800877158184,-0.964039636812898,0.06708975049252502,0.01803174889561346,0.08678415537623625,0.022573157327100527,-0.019694404883711228,-2.7267158580920663,,,,,,,,large,N/A,N/A
standard,948,Superior longitudinal fasciculus III mid-anterior LH,recovery,drift_1,0.01061428737767148,1.0,1.0,0.01061428737767148,0.9635676565097447,0.0042638741674599885,0.010303816100124652,-0.005252839090561718,0.009429920864240458,0.009516713258021708,2.725380896200282,,,,,,,,large,N/A,N/A
standard,68,Putamen superior RH,recovery,drift_0,0.010631196707600871,1.0,1.0,0.010631196707600871,0.9633348198482016,-0.03687582642902204,0.013533239588140174,-0.047617288950535866,0.008093785047506314,0.010741462521513825,2.724722334671138,,,,,,,,large,N/A,N/A
standard,779,Lingual gyrus middle,stimulation,drift_0,0.01076069471086316,1.0,1.0,0.01076069471086316,-0.9615630478545386,-0.054332852256587565,0.011763559580852992,-0.04185888674435273,0.014078173692555778,-0.012473965512234834,-2.7197110067053956,,,,,,,,large,N/A,N/A
standard,283,Occipital pole lateral RH,recovery,drift_1,0.010858331751382186,1.0,1.0,0.010858331751382186,-0.9602403060357746,-0.008111231687749326,0.012795499265372223,0.003522611286285269,0.011395107745167261,-0.011633842974034594,-2.715969727866167,,,,,,,,large,N/A,N/A
standard,248,Angular sulcus mid-anterior LH,recovery,drift_0,0.010918813600402755,1.0,1.0,0.010918813600402755,-0.9594264829086372,-0.04622690187871446,0.011992604365218026,-0.035218615990818464,0.010930438656215662,-0.011008285887896,-2.7136678884586263,,,,,,,,large,N/A,N/A
standard,182,Postcentral sulcus inferior medial LH,stimulation,drift_0,0.010919065867390975,1.0,1.0,0.010919065867390975,-0.9594230973087298,-0.058975318045354476,0.014283904314225609,-0.04655783242887368,0.011445300416632095,-0.012417485616480796,-2.7136583125360145,,,,,,,,large,N/A,N/A
standard,11,Cerebrospinal fluid (between posterior intraparietal sulcus and skull LH),stimulation,diffusion,0.010963440815004652,1.0,1.0,0.010963440815004652,-0.9588286870870852,0.07347934835439814,0.024563704721493627,0.10636084762403267,0.041817454352005574,-0.03288149926963453,-2.7119770665418894,,,,,,,,large,N/A,N/A
standard,670,Precuneus antero-superior,baseline,drift_0,0.010999019200982129,1.0,1.0,0.010999019200982129,-0.9583537276386817,-0.04332992617310077,0.013756836730976304,-0.030628044169400584,0.012731018196805043,-0.012701882003700184,-2.7106336783548697,,,,,,,,large,N/A,N/A
standard,997,Superior parietal lobule posterior LH,baseline,drift_1,0.011010261344170824,1.0,1.0,0.011010261344170824,0.958203946828205,0.005044110032719788,0.01114683296024349,-0.0036587213485449062,0.006381975049898559,0.008702831381264695,2.7102100342477513,,,,,,,,large,N/A,N/A
standard,280,Thalamus middle,baseline,drift_1,0.011133951285136437,1.0,1.0,0.011133951285136437,-0.9565653609685749,-0.0015792685690364497,0.011812777977308227,0.00877120500637695,0.009727426201979916,-0.0103504735754134,-2.705575413556148,,,,,,,,large,N/A,N/A
standard,170,Anterior insula LH,stimulation,diffusion,0.011357652704189675,1.0,1.0,0.011357652704189675,0.9536445222285335,0.11830715520294617,0.032743781307655165,0.09054229649538036,0.024962972290671057,0.027764858707565815,2.697314034036805,,,,,,,,large,N/A,N/A
standard,594,Cingulum mid-anterior,recovery,drift_0,0.011778434277015129,1.0,1.0,0.011778434277015129,0.9482928501166612,-0.04678888084358657,0.010017113897567032,-0.05729933589745706,0.012056026279777447,0.010510455053870493,2.682177219472837,,,,,,,,large,N/A,N/A
standard,145,Inferior longitudinal fasciculus middle RH,baseline,diffusion,0.011834769559628042,1.0,1.0,0.011834769559628042,-0.9475899197030277,0.10412381349322089,0.036585802915353974,0.13885044308748462,0.03670873099747676,-0.03472662959426373,-2.680189032024108,,,,,,,,large,N/A,N/A
standard,718,Cuneus postero-superior LH,stimulation,drift_1,0.011870994241195955,1.0,1.0,0.011870994241195955,-0.9471395659320151,-0.004532455551558631,0.010339201807684913,0.004354624221580094,0.008317753734476682,-0.008887079773138726,-2.678915239202444,,,,,,,,large,N/A,N/A
standard,170,Anterior insula LH,stimulation,drift_1,0.012091515003203155,1.0,1.0,0.012091515003203155,-0.9444252909890094,-0.001998539077858769,0.01383013187853989,0.008480200854236456,0.007412256204362255,-0.010478739932095225,-2.6712381103296274,,,,,,,,large,N/A,N/A
standard,147,Circular sulcus of the insula mid-posterior RH,recovery,drift_1,0.012378554608875833,1.0,1.0,0.012378554608875833,-0.9409604640775238,-0.004989135502751219,0.01171708160242146,0.0056286549850672555,0.01083360310768054,-0.010617790487818475,-2.6614380999106313,,,,,,,,large,N/A,N/A
standard,223,Superior occipital gyrus LH,recovery,drift_0,0.012592398311357845,1.0,1.0,0.012592398311357845,-0.9384274205590356,-0.04776995401197619,0.014075444255136384,-0.03626334736103327,0.010127919515115977,-0.01150660665094292,-2.654273570914777,,,,,,,,large,N/A,N/A
standard,212,Precentral sulcus middle RH,stimulation,drift_0,0.012614558504154797,1.0,1.0,0.012614558504154797,0.9381672178360845,-0.03022376034494048,0.008127943230513551,-0.04175739193678947,0.015369161575106725,0.011533631591848989,2.653537606475249,,,,,,,,large,N/A,N/A
standard,343,Middle temporal gyrus posterior RH,stimulation,diffusion,0.012756597979660006,1.0,1.0,0.012756597979660006,-0.9365094252441024,0.07899214802651616,0.025322001684593653,0.11110795968847449,0.041362177028613153,-0.03211581166195833,-2.648848660940884,,,,,,,,large,N/A,N/A
standard,501,Cerebellum Crus II RH,recovery,drift_1,0.012798168258234455,1.0,1.0,0.012798168258234455,-0.936027488754166,-0.0033676361565421246,0.011846177439561787,0.006085846916750738,0.00797941417882498,-0.009453483073292862,-2.647485538700342,,,,,,,,large,N/A,N/A
standard,464,Superior longitudinal fasciculus III anterior RH,recovery,drift_1,0.012884069113414314,1.0,1.0,0.012884069113414314,-0.9350362061296232,-0.001427575683862494,0.009281037235472623,0.006895127528040262,0.008503875081699114,-0.008322703211902756,-2.644681768036796,,,,,,,,large,N/A,N/A
standard,539,Superior longitudinal fasciculus III posterior LH,stimulation,drift_1,0.013023325358622518,1.0,1.0,0.013023325358622518,0.9334421811719767,0.008210683383027788,0.015672812758736405,-0.004047956406874525,0.009964933023117066,0.012258639789902312,2.640173184609066,,,,,,,,large,N/A,N/A
standard,616,Superior occipital fasciculus II mid-anterior ,baseline,drift_1,0.013067332388696238,1.0,1.0,0.013067332388696238,-0.932941737024252,-0.002699322934360787,0.013342300917571577,0.008368470664712475,0.010171533654703805,-0.011067793599073263,-2.6387577148072214,,,,,,,,large,N/A,N/A
standard,712,Superior temporal sulcus postero-superior LH,stimulation,drift_0,0.01338136175917139,1.0,1.0,0.01338136175917139,0.9294153858562236,-0.035912621919463594,0.010551075161814045,-0.050216312319072684,0.019036233670583717,0.01430369039960909,2.6287836875121893,,,,,,,,large,N/A,N/A
standard,565,Middle frontal gyrus posterior LH,baseline,drift_0,0.013456017548663988,1.0,1.0,0.013456017548663988,-0.9285883577681099,-0.0387438295312819,0.011976249419168257,-0.0280925689554513,0.010941144703124694,-0.010651260575830601,-2.626444498834842,,,,,,,,large,N/A,N/A
standard,644,Dorsomedial prefrontal cortex superior RH,stimulation,diffusion,0.013475856426293132,1.0,1.0,0.013475856426293132,-0.9283693011394023,0.08485558374035514,0.030613941461877132,0.11819888832808602,0.040530279804451015,-0.03334330458773088,-2.6258249131243496,,,,,,,,large,N/A,N/A
standard,889,Putamen anterior,stimulation,drift_1,0.01370339787389425,1.0,1.0,0.01370339787389425,-0.9258780089426892,-0.004269502850659763,0.014804083064015608,0.00846892187861375,0.012625998889183776,-0.012738424729273513,-2.6187784746994978,,,,,,,,large,N/A,N/A
standard,721,Precentral sulcus superior LH,baseline,drift_1,0.013859041120684304,1.0,1.0,0.013859041120684304,0.9241959155668752,0.00895694568964608,0.010259792155117376,0.00030158177362369406,0.008375799968524323,0.008655363916022387,2.6140207961689894,,,,,,,,large,N/A,N/A
standard,975,Lateral orbital gyrus LH,recovery,diffusion,0.014061434973078355,1.0,1.0,0.014061434973078355,-0.9220345758847095,0.07455163942650052,0.02210646752512057,0.0935251329892306,0.01892618039933323,-0.01897349356273008,-2.6079076043861615,,,,,,,,large,N/A,N/A
standard,873,Hippocampus middle RH,baseline,drift_0,0.014083397511973024,1.0,1.0,0.014083397511973024,0.9218017775965228,-0.038792505223810655,0.010415622132377712,-0.049579709570304664,0.012860895733104396,0.010787204346494009,2.60724915139326,,,,,,,,large,N/A,N/A
standard,470,Lingual gyrus mid-anterior LH,baseline,drift_0,0.014213627425857982,1.0,1.0,0.014213627425857982,-0.9204282408581211,-0.04969159797136091,0.018431326997990747,-0.03421052355839402,0.015035702415157753,-0.015481074412966894,-2.6033642028255293,,,,,,,,large,N/A,N/A
standard,854,Inferior temporal sulcus mid-anterior LH,baseline,drift_0,0.01433606200998452,1.0,1.0,0.01433606200998452,-0.9191475142963632,-0.05330789366517205,0.012970382966161117,-0.03929081639543992,0.017230766692342657,-0.014017077269732128,-2.5997417610788705,,,,,,,,large,N/A,N/A
standard,358,Superior longitudinal fasciculus II anterior LH,stimulation,drift_1,0.014483730614648454,1.0,1.0,0.014483730614648454,0.9176162377663573,0.007441292885362031,0.009549113366062664,-0.0050757204932381315,0.01676176943779223,0.012517013378600162,2.5954106570059143,,,,,,,,large,N/A,N/A
standard,333,Pars triangularis LH,recovery,drift_0,0.01470723476132784,1.0,1.0,0.01470723476132784,-0.915325849089505,-0.04806012234610512,0.015169525854207973,-0.037028432195154365,0.007771520606652219,-0.011031690150950756,-2.5889324595460934,,,,,,,,large,N/A,N/A
standard,291,Thalamus posterior RH,recovery,drift_0,0.015067435891980514,1.0,1.0,0.015067435891980514,-0.9117015658959466,-0.06063743768182222,0.01618375873258973,-0.045205964689326916,0.01763705808282786,-0.015431472992495303,-2.5786814386536716,,,,,,,,large,N/A,N/A
standard,865,Intraparietal sulcus mid-anterior LH,recovery,diffusion,0.015072538192011388,1.0,1.0,0.015072538192011388,0.9116508055269976,0.10595198810860312,0.02968197309105428,0.08022997305815688,0.026666957560967628,0.025722015050446245,2.578537866649274,,,,,,,,large,N/A,N/A
standard,275,Superior longitudinal fasciculus I posterior LH,baseline,drift_0,0.015116906577900624,1.0,1.0,0.015116906577900624,-0.9112100741870092,-0.055676994864010246,0.012921772480056819,-0.04532519270225979,0.009547236362229325,-0.010351802161750454,-2.5772912901725253,,,,,,,,large,N/A,N/A
standard,778,Circular sulcus of the insula posterior RH,recovery,drift_0,0.015518553714931086,1.0,1.0,0.015518553714931086,-0.9072738688951099,-0.05613518610664939,0.014674536563249406,-0.042760081261878066,0.01480931733055006,-0.013375104844771321,-2.5661580203563474,,,,,,,,large,N/A,N/A
standard,140,Intraparietal sulcus anterior LH,baseline,diffusion,0.01559902834670377,1.0,1.0,0.01559902834670377,0.9064965436705616,0.10786639790191228,0.04867672316463322,0.07429142824751139,0.019344976984715257,0.03357496965440089,2.5639594126064864,,,,,,,,large,N/A,N/A
standard,543,Postcentral sulcus mid-superior LH,recovery,drift_0,0.015670228092266435,1.0,1.0,0.015670228092266435,-0.9058118901055299,-0.05724019129535229,0.015944060229381978,-0.042976789397117035,0.015546507633740145,-0.014263401898235252,-2.5620229198920956,,,,,,,,large,N/A,N/A
standard,485,Corpus callosum genu inferior,stimulation,drift_1,0.015879586259260867,1.0,1.0,0.015879586259260867,0.9038152311526106,0.0034681710162321865,0.011508460133133355,-0.007917679271496607,0.013599686453359393,0.011385850287728793,2.556375515550792,,,,,,,,large,N/A,N/A
standard,764,Superior frontal gyrus anterior LH,baseline,drift_0,0.015917403165396842,1.0,1.0,0.015917403165396842,0.9034571640840059,-0.02910858202048245,0.011688205302153991,-0.0431316702494471,0.018580234973595025,0.014023088228964649,2.5553627489414716,,,,,,,,large,N/A,N/A
